,n,p,Original_1,TDA_1,Original_2,TDA_2,Original_3,TDA_3,Original_4,TDA_4
49,47,0.33,168.09299742222223,6.723730147708103,594.477150366833,7.488797770480606,1658.924071716124,8.373326710480772,2663.1326545961924,8.278996718379902
50,37,0.23,87.49804862896826,5.5486610545455735,335.0553879603425,11.356725002643213,669.5361282269255,9.838542828293193,1281.9852730761836,9.302979677404952
51,37,0.23,96.77563839036735,8.632430548248772,234.94973602527185,10.576018041269034,652.0063472266501,10.676518267712925,1373.870296691629,12.055315372635793
52,37,0.23,120.43075519100597,7.674205973968514,352.2340013716514,7.9393282658468545,694.9734547255941,9.519453762534015,1049.2840512998641,9.501705841429727
53,37,0.23,110.65261503396114,8.082678852028796,285.5267972267732,10.018097888693731,723.4062918111183,7.263954868392803,1184.5811606087836,11.264238557223194
54,37,0.23,124.27730922445352,9.30074332491735,292.0070662475914,8.45383359838121,626.0511181939921,9.857945676434255,1349.7077158032234,7.91407547095325
55,33,0.33,54.21156474506772,10.056278563144536,187.2629197393345,9.879847402037761,484.28858515960883,9.2513850711136,804.5283485734776,9.609317239222243
56,33,0.33,73.53302765539863,6.789990314614347,218.1717550614086,8.622815119802343,519.7044115402797,10.803228712785298,760.4011403018061,8.617136397328274
57,33,0.33,65.01438845684048,12.003571115572836,237.97447398673907,9.05215753915293,509.61181677236925,8.651878297962465,963.1057418364867,8.774340365508015
58,33,0.33,127.62669473614186,7.662817850083342,189.64260427322205,12.047066834909987,582.7756562401303,9.212531626450968,774.5712546582356,10.443724879293612
59,33,0.33,100.64048993384799,5.835154255640452,223.49398775124075,11.2137261142121,571.2536351078652,8.520514908499159,833.8675776138789,12.960314561833375
60,32,0.4,70.34521653370453,6.294101399540276,181.41667539558233,9.469014242598067,378.8976489076098,12.586561921122998,757.8335560838316,9.936012599627055
61,32,0.4,73.43841734107374,6.487087545323268,202.0893257775795,9.227771737827375,485.7553641350381,10.893094410853568,843.3036450351805,10.092666697785402
62,32,0.4,72.71592933054174,10.499519771302717,277.51110508619735,6.916156607219161,490.71260292022396,7.598007335277137,776.7576866480779,13.402067534683031
63,32,0.4,32.76344716725623,14.11335188685941,225.52944021777705,6.204332725771611,538.5673375845503,12.42223154539214,672.27679874448,7.999948741988164
64,32,0.4,55.22942182903803,4.638705621409946,304.3065848492122,8.90772649800139,452.9960287672046,11.925555673951333,717.8854256373218,10.543581879110649
65,34,0.23,51.633733739884875,10.360358433350225,176.57449863719705,9.326443384949107,529.6681063274443,14.286579851981145,925.42575218416,10.099938661664964
66,34,0.23,131.45324150988765,5.665684277448802,250.30676019770485,11.046783053061276,429.4838131200317,13.375880778174798,974.5737627934225,8.21227843479442
67,34,0.23,74.87679036709028,9.492184941261357,275.7074714871659,12.219242575354688,498.88366357295274,15.697558062101201,804.0983849828845,10.645882490893264
68,34,0.23,35.74220406192709,6.084560168883614,233.88286325413048,13.261403158559279,544.1595135467558,8.806892678439109,1060.6810404590342,10.730638563524671
69,34,0.23,49.93483145360567,8.922530416294633,225.33973720246533,10.30768719222241,467.72755765215993,8.0211720159169,985.7138695784095,9.070761781562487
70,49,0.36,187.3353851318069,10.308348807558126,610.9109635772572,6.13166332328817,1556.9410276062868,7.115817684654793,2945.037914813574,9.525859341622713
71,49,0.36,139.05338427608078,15.651293102070149,707.5807630392844,8.422589458709503,1627.1756546870279,7.422325502494777,3246.0980974550557,7.162833231909072
72,49,0.36,190.43010955381487,6.959418591726617,789.9834308852296,7.880849970784409,1825.5429351611515,8.732979866300408,2906.8666318436963,7.653729787189542
73,49,0.36,190.76797210042417,12.366215416121474,715.6053304959281,7.042343956293887,1925.8445756346025,10.92628002206466,2942.1013788783475,7.590724226568501
74,49,0.36,117.20750346873149,7.307721898202153,723.3564975400616,8.845176954548105,1789.4732834990941,7.902644302663083,2893.8086345003812,9.004668101317748
75,48,0.23,181.94619033524828,11.99830152402455,642.2408831291759,7.945419014725423,1365.2238265771161,7.3911676209328565,2931.5427035983967,12.14331103724042
76,48,0.23,285.0867169861506,10.372893612934694,674.0296535739712,7.13486304167972,1427.0876695661416,8.94495476959327,3110.1589336684783,8.96712230933639
77,48,0.23,170.0511218999094,6.120595308885102,585.206997836118,9.806305079932471,1540.6810679044606,8.81519748413247,2729.6184229228315,10.952708282649168
78,48,0.23,207.35342136162097,10.460084813434559,901.5039969102313,7.739312264947841,1424.9879851287678,7.940912730390147,2814.47577897576,10.407681511820066
79,48,0.23,186.75200635497222,13.592359965832866,680.5976946563777,7.751538440834153,1540.492942926277,6.245012293050172,3004.8449759970745,5.476377275901438
80,50,0.36,269.26906366412425,9.355989517988025,1041.30981807228,7.71233010691739,1943.2601724405108,10.73850796672089,3677.5931059278155,9.45578315345092
81,50,0.36,384.2001065140833,5.43532739561136,1181.2644848464774,14.018192582006462,1836.0566693080295,9.637042203149026,3495.294472365977,11.759265133586942
82,50,0.36,260.8023622227415,6.969074132816031,805.4051164441848,6.103536999666121,1979.5816353813425,9.863794538124218,3447.9958293579066,8.61944066557934
83,50,0.36,192.29376379847392,8.202724981570837,655.1458786783953,9.113061718664499,1731.74302402385,11.734664827484313,2855.7445009556463,10.394681305029138
84,50,0.36,259.8196087914744,6.880624790561518,780.9883383958488,9.193585211433604,1869.8097453541095,9.683651522958026,2985.648090020166,10.254704926660112
85,44,0.21,113.33481620675477,8.933077893464223,599.711759764018,13.754368287632623,1148.924102885042,9.21970046289659,2134.447591377302,10.620407541360944
86,44,0.21,169.16325875913054,8.60987764125543,490.6479025807266,6.418429754117993,1329.4018451211987,7.60087526165427,2175.1984303463064,10.4885762480827
87,44,0.21,105.10002303415504,8.448851816226618,594.6624321350362,10.136009380821987,1192.9094657413802,16.17030137593161,2088.880219714219,19.59366281289269
88,44,0.21,145.41274041947304,8.64206384701003,537.473662594551,5.622259940743872,1208.3480274468693,10.460614576330743,2309.1029850731347,11.462880339807658
89,44,0.21,146.4025890872247,4.479648407240123,515.07189907916,7.019629968482894,1127.4011463702072,12.067244286545044,2289.5682199655894,14.038689356961218
90,39,0.35,69.14441043178543,9.342293416070124,357.6044702436203,11.005677219194,822.6585223195908,8.090927634612815,1661.2168928931633,9.501275219799115
91,39,0.35,92.74119356141226,11.439591544704937,310.8883534433338,8.76185196874439,800.5700041605395,11.008379359098036,1413.8793656943494,7.875133688065052
92,39,0.35,238.03472543660587,17.735813448468104,366.48538200454124,8.834690192027534,1035.560604041393,8.93232554803747,1283.0842834151317,9.430993235278528
93,39,0.35,106.84813403435138,4.73991639704812,375.472759145895,8.330137985578983,920.4294609742734,6.757251159929732,1481.1235289204628,10.234345799060467
