,Sample,Replication,n,p,Hop,Neigbour Index,Original,TDA
18994,48,3,34,0.35,3,neighbour_11,871.58,15.4
18995,48,3,34,0.35,3,neighbour_12,817.27,5.69
18996,48,3,34,0.35,3,neighbour_13,929.87,7.74
18997,48,3,34,0.35,3,neighbour_14,783.17,7.97
18998,48,3,34,0.35,3,neighbour_15,1037.02,3.6
18999,48,3,34,0.35,3,neighbour_16,575.93,26.53
19000,48,3,34,0.35,3,neighbour_17,1074.38,12.89
19001,48,3,34,0.35,3,neighbour_18,707.99,5.16
19002,48,3,34,0.35,3,neighbour_19,621.84,8.1
19003,48,3,34,0.35,3,neighbour_20,118.53,27.91
19004,48,3,34,0.35,3,neighbour_21,46.6,11.55
19005,48,3,34,0.35,3,neighbour_22,179.18,4.53
19006,48,3,34,0.35,3,neighbour_23,763.87,3.3
19007,48,3,34,0.35,3,neighbour_24,1650.02,20.17
19008,48,3,34,0.35,4,neighbour_1,1079.71,7.72
19009,48,3,34,0.35,4,neighbour_2,362.73,16.07
19010,48,3,34,0.35,4,neighbour_3,315.47,13.02
19011,48,3,34,0.35,4,neighbour_4,170.95,62.8
19012,48,3,34,0.35,4,neighbour_5,31.33,19.13
19013,48,3,34,0.35,4,neighbour_6,10.06,7.6
19014,48,3,34,0.35,4,neighbour_7,101.43,44.69
19015,48,3,34,0.35,4,neighbour_8,158.4,11.0
19016,48,3,34,0.35,4,neighbour_9,478.81,9.16
19017,48,3,34,0.35,4,neighbour_10,1306.74,5.08
19018,48,3,34,0.35,4,neighbour_11,671.72,4.75
19019,48,3,34,0.35,4,neighbour_12,1055.36,6.29
19020,48,3,34,0.35,4,neighbour_13,846.74,4.22
19021,48,3,34,0.35,4,neighbour_14,1428.57,10.0
19022,48,3,34,0.35,4,neighbour_15,684.77,6.96
19023,48,3,34,0.35,4,neighbour_16,1520.43,4.93
19024,48,3,34,0.35,4,neighbour_17,1779.91,6.81
19025,48,3,34,0.35,4,neighbour_18,1370.21,2.86
19026,48,3,34,0.35,4,neighbour_19,1382.17,5.03
19027,48,3,34,0.35,4,neighbour_20,1698.63,5.65
19028,48,3,34,0.35,4,neighbour_21,2375.1,13.74
19029,48,3,34,0.35,4,neighbour_22,909.37,7.58
19030,48,3,34,0.35,4,neighbour_23,2405.18,2.96
19031,48,3,34,0.35,4,neighbour_24,1232.52,21.55
19032,48,3,34,0.35,4,neighbour_25,539.42,4.81
19033,48,3,34,0.35,4,neighbour_26,217.98,7.43
19034,48,3,34,0.35,4,neighbour_27,43.52,7.41
19035,48,3,34,0.35,4,neighbour_28,66.2,10.12
19036,48,3,34,0.35,4,neighbour_29,270.18,23.0
19037,48,3,34,0.35,4,neighbour_30,799.8,10.43
19038,48,3,34,0.35,4,neighbour_31,1882.05,10.43
19039,48,3,34,0.35,4,neighbour_32,2296.97,17.28
19040,48,4,34,0.35,1,neighbour_1,206.24,4.84
19041,48,4,34,0.35,1,neighbour_2,99.37,13.67
19042,48,4,34,0.35,1,neighbour_3,7.65,18.99
19043,48,4,34,0.35,1,neighbour_4,206.75,13.47
19044,48,4,34,0.35,1,neighbour_5,132.28,8.53
19045,48,4,34,0.35,1,neighbour_6,37.81,24.26
19046,48,4,34,0.35,1,neighbour_7,88.37,5.35
19047,48,4,34,0.35,1,neighbour_8,90.42,6.06
19048,48,4,34,0.35,2,neighbour_1,852.13,7.92
19049,48,4,34,0.35,2,neighbour_2,124.06,5.14
19050,48,4,34,0.35,2,neighbour_3,10.12,13.26
19051,48,4,34,0.35,2,neighbour_4,6.48,12.45
19052,48,4,34,0.35,2,neighbour_5,214.26,10.21
19053,48,4,34,0.35,2,neighbour_6,573.24,8.87
19054,48,4,34,0.35,2,neighbour_7,256.6,16.24
19055,48,4,34,0.35,2,neighbour_8,666.73,9.85
19056,48,4,34,0.35,2,neighbour_9,131.96,33.88
19057,48,4,34,0.35,2,neighbour_10,526.42,1.54
19058,48,4,34,0.35,2,neighbour_11,320.28,8.72
19059,48,4,34,0.35,2,neighbour_12,731.56,11.49
19060,48,4,34,0.35,2,neighbour_13,116.81,6.7
19061,48,4,34,0.35,2,neighbour_14,23.77,17.2
19062,48,4,34,0.35,2,neighbour_15,118.86,24.75
19063,48,4,34,0.35,2,neighbour_16,918.41,12.63
19064,48,4,34,0.35,3,neighbour_1,597.18,21.55
19065,48,4,34,0.35,3,neighbour_2,651.69,6.88
19066,48,4,34,0.35,3,neighbour_3,177.3,23.06
19067,48,4,34,0.35,3,neighbour_4,175.96,14.99
19068,48,4,34,0.35,3,neighbour_5,38.92,6.07
19069,48,4,34,0.35,3,neighbour_6,45.92,11.35
19070,48,4,34,0.35,3,neighbour_7,401.64,29.23
19071,48,4,34,0.35,3,neighbour_8,420.43,4.24
19072,48,4,34,0.35,3,neighbour_9,248.04,1.8
19073,48,4,34,0.35,3,neighbour_10,1404.01,29.13
19074,48,4,34,0.35,3,neighbour_11,312.58,14.39
19075,48,4,34,0.35,3,neighbour_12,1337.84,29.3
19076,48,4,34,0.35,3,neighbour_13,369.38,13.4
19077,48,4,34,0.35,3,neighbour_14,1108.27,2.79
19078,48,4,34,0.35,3,neighbour_15,732.13,5.89
19079,48,4,34,0.35,3,neighbour_16,1222.28,2.47
19080,48,4,34,0.35,3,neighbour_17,692.12,0.81
19081,48,4,34,0.35,3,neighbour_18,1116.02,19.15
19082,48,4,34,0.35,3,neighbour_19,222.18,0.85
19083,48,4,34,0.35,3,neighbour_20,83.65,7.5
19084,48,4,34,0.35,3,neighbour_21,17.46,0.79
19085,48,4,34,0.35,3,neighbour_22,358.58,1.56
19086,48,4,34,0.35,3,neighbour_23,789.22,15.45
19087,48,4,34,0.35,3,neighbour_24,1240.19,3.65
19088,48,4,34,0.35,4,neighbour_1,1193.45,9.26
19089,48,4,34,0.35,4,neighbour_2,1090.99,1.1
19090,48,4,34,0.35,4,neighbour_3,625.34,7.26
19091,48,4,34,0.35,4,neighbour_4,395.39,5.07
19092,48,4,34,0.35,4,neighbour_5,121.16,3.33
19093,48,4,34,0.35,4,neighbour_6,49.15,9.6
19094,48,4,34,0.35,4,neighbour_7,81.76,13.06
19095,48,4,34,0.35,4,neighbour_8,113.76,9.96
19096,48,4,34,0.35,4,neighbour_9,188.54,27.06
19097,48,4,34,0.35,4,neighbour_10,1260.81,6.27
19098,48,4,34,0.35,4,neighbour_11,378.53,18.38
19099,48,4,34,0.35,4,neighbour_12,1399.0,10.81
19100,48,4,34,0.35,4,neighbour_13,336.85,7.42
19101,48,4,34,0.35,4,neighbour_14,1432.13,15.13
19102,48,4,34,0.35,4,neighbour_15,747.39,4.05
19103,48,4,34,0.35,4,neighbour_16,2268.17,2.3
19104,48,4,34,0.35,4,neighbour_17,1038.35,25.72
19105,48,4,34,0.35,4,neighbour_18,2041.21,3.15
19106,48,4,34,0.35,4,neighbour_19,1580.43,11.88
19107,48,4,34,0.35,4,neighbour_20,1640.81,11.82
19108,48,4,34,0.35,4,neighbour_21,1790.47,1.71
19109,48,4,34,0.35,4,neighbour_22,1499.21,26.09
19110,48,4,34,0.35,4,neighbour_23,1585.29,4.21
19111,48,4,34,0.35,4,neighbour_24,1568.33,10.35
19112,48,4,34,0.35,4,neighbour_25,1165.3,5.43
19113,48,4,34,0.35,4,neighbour_26,351.33,15.45
19114,48,4,34,0.35,4,neighbour_27,57.36,4.55
19115,48,4,34,0.35,4,neighbour_28,21.21,3.72
19116,48,4,34,0.35,4,neighbour_29,208.6,15.95
19117,48,4,34,0.35,4,neighbour_30,944.44,14.27
19118,48,4,34,0.35,4,neighbour_31,842.83,22.27
19119,48,4,34,0.35,4,neighbour_32,2231.01,10.64
19120,48,5,34,0.35,1,neighbour_1,119.66,6.21
19121,48,5,34,0.35,1,neighbour_2,31.52,4.0
19122,48,5,34,0.35,1,neighbour_3,35.13,10.19
19123,48,5,34,0.35,1,neighbour_4,32.33,6.69
19124,48,5,34,0.35,1,neighbour_5,24.09,7.76
19125,48,5,34,0.35,1,neighbour_6,108.53,3.23
19126,48,5,34,0.35,1,neighbour_7,17.49,7.69
19127,48,5,34,0.35,1,neighbour_8,94.28,4.32
19128,48,5,34,0.35,2,neighbour_1,386.26,19.98
19129,48,5,34,0.35,2,neighbour_2,454.2,4.62
19130,48,5,34,0.35,2,neighbour_3,148.53,1.2
19131,48,5,34,0.35,2,neighbour_4,22.4,9.4
19132,48,5,34,0.35,2,neighbour_5,59.76,2.44
19133,48,5,34,0.35,2,neighbour_6,402.97,17.22
19134,48,5,34,0.35,2,neighbour_7,253.55,2.31
19135,48,5,34,0.35,2,neighbour_8,449.52,11.57
19136,48,5,34,0.35,2,neighbour_9,408.06,8.21
19137,48,5,34,0.35,2,neighbour_10,333.07,17.03
19138,48,5,34,0.35,2,neighbour_11,484.55,29.29
19139,48,5,34,0.35,2,neighbour_12,78.5,10.33
19140,48,5,34,0.35,2,neighbour_13,196.41,28.69
19141,48,5,34,0.35,2,neighbour_14,7.74,3.31
19142,48,5,34,0.35,2,neighbour_15,37.9,7.32
19143,48,5,34,0.35,2,neighbour_16,625.07,21.36
19144,48,5,34,0.35,3,neighbour_1,742.1,14.94
19145,48,5,34,0.35,3,neighbour_2,384.64,8.21
19146,48,5,34,0.35,3,neighbour_3,254.76,14.52
19147,48,5,34,0.35,3,neighbour_4,151.42,11.33
19148,48,5,34,0.35,3,neighbour_5,25.69,17.74
19149,48,5,34,0.35,3,neighbour_6,22.64,13.55
19150,48,5,34,0.35,3,neighbour_7,124.58,4.11
19151,48,5,34,0.35,3,neighbour_8,985.25,12.31
19152,48,5,34,0.35,3,neighbour_9,265.08,5.89
19153,48,5,34,0.35,3,neighbour_10,832.25,17.04
19154,48,5,34,0.35,3,neighbour_11,442.76,19.55
19155,48,5,34,0.35,3,neighbour_12,779.13,16.42
19156,48,5,34,0.35,3,neighbour_13,688.34,13.5
19157,48,5,34,0.35,3,neighbour_14,940.11,3.26
19158,48,5,34,0.35,3,neighbour_15,752.76,15.09
19159,48,5,34,0.35,3,neighbour_16,1049.85,7.91
19160,48,5,34,0.35,3,neighbour_17,994.09,3.69
19161,48,5,34,0.35,3,neighbour_18,692.58,8.36
19162,48,5,34,0.35,3,neighbour_19,550.39,12.94
19163,48,5,34,0.35,3,neighbour_20,150.5,6.29
19164,48,5,34,0.35,3,neighbour_21,29.24,2.32
19165,48,5,34,0.35,3,neighbour_22,272.0,37.79
19166,48,5,34,0.35,3,neighbour_23,639.12,19.23
19167,48,5,34,0.35,3,neighbour_24,1869.5,3.03
19168,48,5,34,0.35,4,neighbour_1,1645.51,15.53
19169,48,5,34,0.35,4,neighbour_2,930.74,24.15
19170,48,5,34,0.35,4,neighbour_3,266.06,17.59
19171,48,5,34,0.35,4,neighbour_4,328.2,23.79
19172,48,5,34,0.35,4,neighbour_5,158.83,12.65
19173,48,5,34,0.35,4,neighbour_6,52.31,15.54
19174,48,5,34,0.35,4,neighbour_7,50.93,5.75
19175,48,5,34,0.35,4,neighbour_8,178.78,16.65
19176,48,5,34,0.35,4,neighbour_9,282.97,5.25
19177,48,5,34,0.35,4,neighbour_10,1296.08,26.52
19178,48,5,34,0.35,4,neighbour_11,494.58,5.1
19179,48,5,34,0.35,4,neighbour_12,1370.82,26.6
19180,48,5,34,0.35,4,neighbour_13,717.34,6.88
19181,48,5,34,0.35,4,neighbour_14,1295.33,7.67
19182,48,5,34,0.35,4,neighbour_15,618.01,7.54
19183,48,5,34,0.35,4,neighbour_16,1478.06,4.59
19184,48,5,34,0.35,4,neighbour_17,1264.79,15.03
19185,48,5,34,0.35,4,neighbour_18,1612.09,22.53
19186,48,5,34,0.35,4,neighbour_19,1058.79,2.77
19187,48,5,34,0.35,4,neighbour_20,1569.77,4.29
19188,48,5,34,0.35,4,neighbour_21,1720.65,10.2
19189,48,5,34,0.35,4,neighbour_22,1984.33,23.78
19190,48,5,34,0.35,4,neighbour_23,2260.72,5.75
19191,48,5,34,0.35,4,neighbour_24,1773.4,4.56
19192,48,5,34,0.35,4,neighbour_25,747.52,47.06
19193,48,5,34,0.35,4,neighbour_26,327.69,9.02
19194,48,5,34,0.35,4,neighbour_27,116.74,6.26
19195,48,5,34,0.35,4,neighbour_28,14.52,7.5
19196,48,5,34,0.35,4,neighbour_29,86.79,7.06
19197,48,5,34,0.35,4,neighbour_30,650.26,9.46
19198,48,5,34,0.35,4,neighbour_31,1406.82,5.21
19199,48,5,34,0.35,4,neighbour_32,3411.08,2.26
19200,49,1,40,0.37,1,neighbour_1,178.85,17.5
19201,49,1,40,0.37,1,neighbour_2,21.77,14.97
19202,49,1,40,0.37,1,neighbour_3,96.81,4.94
19203,49,1,40,0.37,1,neighbour_4,76.71,2.75
19204,49,1,40,0.37,1,neighbour_5,59.03,22.57
19205,49,1,40,0.37,1,neighbour_6,189.55,8.19
19206,49,1,40,0.37,1,neighbour_7,30.73,6.57
19207,49,1,40,0.37,1,neighbour_8,733.4,9.34
19208,49,1,40,0.37,2,neighbour_1,268.71,7.02
19209,49,1,40,0.37,2,neighbour_2,22.57,4.65
19210,49,1,40,0.37,2,neighbour_3,14.56,10.89
19211,49,1,40,0.37,2,neighbour_4,19.79,5.05
19212,49,1,40,0.37,2,neighbour_5,578.78,9.05
19213,49,1,40,0.37,2,neighbour_6,340.96,11.53
19214,49,1,40,0.37,2,neighbour_7,532.2,2.85
19215,49,1,40,0.37,2,neighbour_8,522.52,7.69
19216,49,1,40,0.37,2,neighbour_9,539.75,2.94
19217,49,1,40,0.37,2,neighbour_10,233.08,12.93
19218,49,1,40,0.37,2,neighbour_11,889.66,5.64
19219,49,1,40,0.37,2,neighbour_12,606.99,8.43
19220,49,1,40,0.37,2,neighbour_13,75.12,19.51
19221,49,1,40,0.37,2,neighbour_14,196.66,5.27
19222,49,1,40,0.37,2,neighbour_15,279.1,5.77
19223,49,1,40,0.37,2,neighbour_16,902.72,14.89
19224,49,1,40,0.37,3,neighbour_1,975.31,14.73
19225,49,1,40,0.37,3,neighbour_2,273.19,21.58
19226,49,1,40,0.37,3,neighbour_3,77.95,3.22
19227,49,1,40,0.37,3,neighbour_4,4.56,6.55
19228,49,1,40,0.37,3,neighbour_5,6.5,14.82
19229,49,1,40,0.37,3,neighbour_6,191.94,21.18
19230,49,1,40,0.37,3,neighbour_7,555.88,10.73
19231,49,1,40,0.37,3,neighbour_8,952.94,25.45
19232,49,1,40,0.37,3,neighbour_9,629.96,11.44
19233,49,1,40,0.37,3,neighbour_10,930.75,10.26
19234,49,1,40,0.37,3,neighbour_11,771.8,13.74
19235,49,1,40,0.37,3,neighbour_12,886.67,13.51
19236,49,1,40,0.37,3,neighbour_13,1544.12,3.74
19237,49,1,40,0.37,3,neighbour_14,1251.19,13.89
19238,49,1,40,0.37,3,neighbour_15,2388.56,32.16
19239,49,1,40,0.37,3,neighbour_16,938.22,21.07
19240,49,1,40,0.37,3,neighbour_17,1852.21,10.74
19241,49,1,40,0.37,3,neighbour_18,735.01,8.63
19242,49,1,40,0.37,3,neighbour_19,232.03,6.33
19243,49,1,40,0.37,3,neighbour_20,37.32,7.63
19244,49,1,40,0.37,3,neighbour_21,166.95,15.27
19245,49,1,40,0.37,3,neighbour_22,361.3,4.07
19246,49,1,40,0.37,3,neighbour_23,1161.41,5.17
19247,49,1,40,0.37,3,neighbour_24,2926.79,11.2
19248,49,1,40,0.37,4,neighbour_1,1203.11,14.19
19249,49,1,40,0.37,4,neighbour_2,746.58,13.9
19250,49,1,40,0.37,4,neighbour_3,593.88,18.73
19251,49,1,40,0.37,4,neighbour_4,92.57,21.81
19252,49,1,40,0.37,4,neighbour_5,114.48,32.84
19253,49,1,40,0.37,4,neighbour_6,80.16,37.36
19254,49,1,40,0.37,4,neighbour_7,140.22,12.32
19255,49,1,40,0.37,4,neighbour_8,698.51,11.44
19256,49,1,40,0.37,4,neighbour_9,1220.15,6.48
19257,49,1,40,0.37,4,neighbour_10,1563.51,32.92
19258,49,1,40,0.37,4,neighbour_11,1445.49,6.7
19259,49,1,40,0.37,4,neighbour_12,1714.58,12.56
19260,49,1,40,0.37,4,neighbour_13,2168.89,4.42
19261,49,1,40,0.37,4,neighbour_14,2048.87,15.02
19262,49,1,40,0.37,4,neighbour_15,2647.92,5.32
19263,49,1,40,0.37,4,neighbour_16,1773.87,6.84
19264,49,1,40,0.37,4,neighbour_17,3408.95,17.71
19265,49,1,40,0.37,4,neighbour_18,2331.15,18.29
19266,49,1,40,0.37,4,neighbour_19,3915.95,26.63
19267,49,1,40,0.37,4,neighbour_20,1941.38,7.26
19268,49,1,40,0.37,4,neighbour_21,4196.2,8.24
19269,49,1,40,0.37,4,neighbour_22,2006.69,11.43
19270,49,1,40,0.37,4,neighbour_23,5339.55,19.32
19271,49,1,40,0.37,4,neighbour_24,1571.09,15.85
19272,49,1,40,0.37,4,neighbour_25,851.11,11.5
19273,49,1,40,0.37,4,neighbour_26,137.02,5.45
19274,49,1,40,0.37,4,neighbour_27,39.64,4.3
19275,49,1,40,0.37,4,neighbour_28,122.82,17.24
19276,49,1,40,0.37,4,neighbour_29,528.63,16.03
19277,49,1,40,0.37,4,neighbour_30,1670.78,3.94
19278,49,1,40,0.37,4,neighbour_31,3583.67,9.2
19279,49,1,40,0.37,4,neighbour_32,6247.02,15.72
19280,49,2,40,0.37,1,neighbour_1,63.55,9.97
19281,49,2,40,0.37,1,neighbour_2,38.3,5.82
19282,49,2,40,0.37,1,neighbour_3,87.7,7.66
19283,49,2,40,0.37,1,neighbour_4,215.76,10.08
19284,49,2,40,0.37,1,neighbour_5,108.52,1.21
19285,49,2,40,0.37,1,neighbour_6,157.6,17.59
19286,49,2,40,0.37,1,neighbour_7,32.57,10.09
19287,49,2,40,0.37,1,neighbour_8,189.44,8.12
19288,49,2,40,0.37,2,neighbour_1,348.32,20.34
19289,49,2,40,0.37,2,neighbour_2,59.96,4.94
19290,49,2,40,0.37,2,neighbour_3,18.17,10.95
19291,49,2,40,0.37,2,neighbour_4,150.46,3.65
19292,49,2,40,0.37,2,neighbour_5,398.55,3.43
19293,49,2,40,0.37,2,neighbour_6,636.55,22.22
19294,49,2,40,0.37,2,neighbour_7,571.46,4.17
19295,49,2,40,0.37,2,neighbour_8,610.55,23.0
19296,49,2,40,0.37,2,neighbour_9,633.46,11.23
19297,49,2,40,0.37,2,neighbour_10,419.89,8.89
19298,49,2,40,0.37,2,neighbour_11,664.48,16.14
19299,49,2,40,0.37,2,neighbour_12,314.74,4.16
19300,49,2,40,0.37,2,neighbour_13,28.23,21.66
19301,49,2,40,0.37,2,neighbour_14,74.59,7.35
19302,49,2,40,0.37,2,neighbour_15,265.16,13.66
19303,49,2,40,0.37,2,neighbour_16,1327.93,12.07
19304,49,2,40,0.37,3,neighbour_1,1298.79,14.99
19305,49,2,40,0.37,3,neighbour_2,406.9,21.7
19306,49,2,40,0.37,3,neighbour_3,345.9,22.04
19307,49,2,40,0.37,3,neighbour_4,51.43,5.82
19308,49,2,40,0.37,3,neighbour_5,78.86,8.66
19309,49,2,40,0.37,3,neighbour_6,667.24,14.97
19310,49,2,40,0.37,3,neighbour_7,755.38,6.69
19311,49,2,40,0.37,3,neighbour_8,1308.35,26.89
19312,49,2,40,0.37,3,neighbour_9,929.58,3.48
19313,49,2,40,0.37,3,neighbour_10,1117.5,10.62
19314,49,2,40,0.37,3,neighbour_11,906.7,9.81
19315,49,2,40,0.37,3,neighbour_12,1006.68,6.18
19316,49,2,40,0.37,3,neighbour_13,1207.42,6.77
19317,49,2,40,0.37,3,neighbour_14,1407.55,7.57
19318,49,2,40,0.37,3,neighbour_15,1546.7,6.08
19319,49,2,40,0.37,3,neighbour_16,1337.4,25.65
19320,49,2,40,0.37,3,neighbour_17,2620.97,13.88
19321,49,2,40,0.37,3,neighbour_18,1324.57,15.49
19322,49,2,40,0.37,3,neighbour_19,289.27,12.64
19323,49,2,40,0.37,3,neighbour_20,107.28,59.11
19324,49,2,40,0.37,3,neighbour_21,42.64,7.17
19325,49,2,40,0.37,3,neighbour_22,416.02,8.83
19326,49,2,40,0.37,3,neighbour_23,978.4,2.71
19327,49,2,40,0.37,3,neighbour_24,1617.99,4.29
19328,49,2,40,0.37,4,neighbour_1,1727.68,3.98
19329,49,2,40,0.37,4,neighbour_2,1316.21,6.9
19330,49,2,40,0.37,4,neighbour_3,592.53,5.27
19331,49,2,40,0.37,4,neighbour_4,264.87,5.51
19332,49,2,40,0.37,4,neighbour_5,64.1,11.51
19333,49,2,40,0.37,4,neighbour_6,16.71,12.98
19334,49,2,40,0.37,4,neighbour_7,69.39,12.0
19335,49,2,40,0.37,4,neighbour_8,472.06,7.89
19336,49,2,40,0.37,4,neighbour_9,1054.0,23.15
19337,49,2,40,0.37,4,neighbour_10,1863.52,6.5
19338,49,2,40,0.37,4,neighbour_11,926.84,5.15
19339,49,2,40,0.37,4,neighbour_12,2350.32,12.16
19340,49,2,40,0.37,4,neighbour_13,1506.01,7.3
19341,49,2,40,0.37,4,neighbour_14,2009.0,33.28
19342,49,2,40,0.37,4,neighbour_15,2170.51,7.16
19343,49,2,40,0.37,4,neighbour_16,2468.5,9.4
19344,49,2,40,0.37,4,neighbour_17,1945.65,22.47
19345,49,2,40,0.37,4,neighbour_18,1703.52,2.05
19346,49,2,40,0.37,4,neighbour_19,2399.46,28.49
19347,49,2,40,0.37,4,neighbour_20,2210.15,41.62
19348,49,2,40,0.37,4,neighbour_21,3110.46,24.79
19349,49,2,40,0.37,4,neighbour_22,1824.29,44.32
19350,49,2,40,0.37,4,neighbour_23,4342.83,3.31
19351,49,2,40,0.37,4,neighbour_24,2074.31,6.9
19352,49,2,40,0.37,4,neighbour_25,1269.35,27.55
19353,49,2,40,0.37,4,neighbour_26,279.52,3.35
19354,49,2,40,0.37,4,neighbour_27,59.74,11.7
19355,49,2,40,0.37,4,neighbour_28,183.73,17.89
19356,49,2,40,0.37,4,neighbour_29,653.07,22.9
19357,49,2,40,0.37,4,neighbour_30,1321.29,22.05
19358,49,2,40,0.37,4,neighbour_31,2963.17,6.42
19359,49,2,40,0.37,4,neighbour_32,4998.19,25.8
19360,49,3,40,0.37,1,neighbour_1,186.64,4.25
19361,49,3,40,0.37,1,neighbour_2,6.55,14.24
19362,49,3,40,0.37,1,neighbour_3,78.87,5.95
19363,49,3,40,0.37,1,neighbour_4,182.28,22.64
19364,49,3,40,0.37,1,neighbour_5,206.59,3.73
19365,49,3,40,0.37,1,neighbour_6,145.33,5.16
19366,49,3,40,0.37,1,neighbour_7,9.78,4.9
19367,49,3,40,0.37,1,neighbour_8,187.63,0.83
19368,49,3,40,0.37,2,neighbour_1,641.9,21.47
19369,49,3,40,0.37,2,neighbour_2,284.84,10.9
19370,49,3,40,0.37,2,neighbour_3,93.68,10.66
19371,49,3,40,0.37,2,neighbour_4,4.83,5.19
19372,49,3,40,0.37,2,neighbour_5,315.48,7.21
19373,49,3,40,0.37,2,neighbour_6,725.41,8.3
19374,49,3,40,0.37,2,neighbour_7,309.34,11.25
19375,49,3,40,0.37,2,neighbour_8,558.05,19.66
19376,49,3,40,0.37,2,neighbour_9,407.43,8.6
19377,49,3,40,0.37,2,neighbour_10,1030.31,17.55
19378,49,3,40,0.37,2,neighbour_11,1093.79,24.69
19379,49,3,40,0.37,2,neighbour_12,797.65,16.8
19380,49,3,40,0.37,2,neighbour_13,60.14,8.82
19381,49,3,40,0.37,2,neighbour_14,10.19,10.98
19382,49,3,40,0.37,2,neighbour_15,132.38,5.13
19383,49,3,40,0.37,2,neighbour_16,701.61,4.22
19384,49,3,40,0.37,3,neighbour_1,1183.33,15.76
19385,49,3,40,0.37,3,neighbour_2,782.78,21.5
19386,49,3,40,0.37,3,neighbour_3,379.6,1.51
19387,49,3,40,0.37,3,neighbour_4,54.7,21.1
19388,49,3,40,0.37,3,neighbour_5,38.31,15.82
19389,49,3,40,0.37,3,neighbour_6,371.46,15.67
19390,49,3,40,0.37,3,neighbour_7,867.31,3.56
19391,49,3,40,0.37,3,neighbour_8,1262.47,10.91
19392,49,3,40,0.37,3,neighbour_9,358.52,10.78
19393,49,3,40,0.37,3,neighbour_10,1605.55,18.02
19394,49,3,40,0.37,3,neighbour_11,879.49,10.25
19395,49,3,40,0.37,3,neighbour_12,1487.04,19.42
19396,49,3,40,0.37,3,neighbour_13,1180.66,7.49
19397,49,3,40,0.37,3,neighbour_14,1267.75,10.82
19398,49,3,40,0.37,3,neighbour_15,1783.24,17.41
19399,49,3,40,0.37,3,neighbour_16,1284.84,8.7
19400,49,3,40,0.37,3,neighbour_17,2454.88,3.79
19401,49,3,40,0.37,3,neighbour_18,899.67,2.72
19402,49,3,40,0.37,3,neighbour_19,646.0,18.53
19403,49,3,40,0.37,3,neighbour_20,100.41,11.4
19404,49,3,40,0.37,3,neighbour_21,53.94,15.01
19405,49,3,40,0.37,3,neighbour_22,601.33,11.25
19406,49,3,40,0.37,3,neighbour_23,1027.5,19.63
19407,49,3,40,0.37,3,neighbour_24,2238.94,8.02
19408,49,3,40,0.37,4,neighbour_1,1904.14,1.89
19409,49,3,40,0.37,4,neighbour_2,1394.11,16.39
19410,49,3,40,0.37,4,neighbour_3,681.98,29.75
19411,49,3,40,0.37,4,neighbour_4,225.72,17.4
19412,49,3,40,0.37,4,neighbour_5,13.51,8.0
19413,49,3,40,0.37,4,neighbour_6,20.18,20.93
19414,49,3,40,0.37,4,neighbour_7,106.85,7.51
19415,49,3,40,0.37,4,neighbour_8,461.01,3.95
19416,49,3,40,0.37,4,neighbour_9,645.52,30.22
19417,49,3,40,0.37,4,neighbour_10,1955.06,15.0
19418,49,3,40,0.37,4,neighbour_11,2008.08,13.44
19419,49,3,40,0.37,4,neighbour_12,1848.14,4.58
19420,49,3,40,0.37,4,neighbour_13,1421.01,7.96
19421,49,3,40,0.37,4,neighbour_14,2539.64,13.13
19422,49,3,40,0.37,4,neighbour_15,747.65,2.0
19423,49,3,40,0.37,4,neighbour_16,3082.7,9.91
19424,49,3,40,0.37,4,neighbour_17,1745.05,22.86
19425,49,3,40,0.37,4,neighbour_18,2429.55,10.76
19426,49,3,40,0.37,4,neighbour_19,2458.47,17.41
19427,49,3,40,0.37,4,neighbour_20,2500.96,5.62
19428,49,3,40,0.37,4,neighbour_21,3526.48,8.24
19429,49,3,40,0.37,4,neighbour_22,2614.47,14.22
19430,49,3,40,0.37,4,neighbour_23,3776.68,2.44
19431,49,3,40,0.37,4,neighbour_24,2369.34,6.52
19432,49,3,40,0.37,4,neighbour_25,973.43,8.51
19433,49,3,40,0.37,4,neighbour_26,439.32,3.13
19434,49,3,40,0.37,4,neighbour_27,76.84,11.79
19435,49,3,40,0.37,4,neighbour_28,77.7,25.4
19436,49,3,40,0.37,4,neighbour_29,492.69,2.58
19437,49,3,40,0.37,4,neighbour_30,1413.57,6.75
19438,49,3,40,0.37,4,neighbour_31,3288.28,23.64
19439,49,3,40,0.37,4,neighbour_32,4077.71,4.59
19440,49,4,40,0.37,1,neighbour_1,73.75,4.74
19441,49,4,40,0.37,1,neighbour_2,16.82,11.65
19442,49,4,40,0.37,1,neighbour_3,205.83,9.85
19443,49,4,40,0.37,1,neighbour_4,217.13,2.41
19444,49,4,40,0.37,1,neighbour_5,336.85,7.78
19445,49,4,40,0.37,1,neighbour_6,36.77,5.18
19446,49,4,40,0.37,1,neighbour_7,25.58,14.31
19447,49,4,40,0.37,1,neighbour_8,354.86,3.2
19448,49,4,40,0.37,2,neighbour_1,451.73,10.66
19449,49,4,40,0.37,2,neighbour_2,190.81,5.54
19450,49,4,40,0.37,2,neighbour_3,11.85,35.24
19451,49,4,40,0.37,2,neighbour_4,63.61,2.48
19452,49,4,40,0.37,2,neighbour_5,664.75,6.85
19453,49,4,40,0.37,2,neighbour_6,634.04,24.01
