,n,m,Original_1,TDA_1,Original_2,TDA_2,Original_3,TDA_3,Original_4,TDA_4
196,859,65,14621.990957839556,12.476188352403671,48979.234463193825,8.966512433809228,83912.23487178165,9.559616301516375,122673.09271490556,8.414117959031625
197,859,65,10095.49109014679,10.272930144850644,41171.78043375,14.066565735683755,68489.6326300222,15.30446114420614,124970.23808029713,10.237542961604323
198,859,65,14139.310361710654,11.096780006065222,37499.28849357282,7.713732281398836,67350.26222511995,10.01081228117135,111304.71286224504,9.819781427170494
199,859,65,17223.287494063883,8.079628210039132,42511.995859171104,10.643723007300977,77265.65270791006,8.005929824946186,125074.80311370984,9.274064890858028
200,435,84,10473.93314379522,13.792713764938961,22449.575885920025,18.835583959940664,50921.24638717921,12.696301325716808,65595.68497145329,13.233477091814839
201,435,84,8069.9165175194585,16.56684543591303,26790.99281282384,10.371942201066704,50955.83767438012,14.833079933957864,77420.40692200605,15.0257137978877
202,435,84,8445.992631174267,16.344290570052074,24166.61863889246,15.948030456447004,48159.12886557668,23.92810889446214,74338.67681426012,18.315465074369577
203,435,84,8066.392645571752,11.29001964488004,23089.008738190758,14.327037617362453,50322.39545715877,14.31223738131052,72564.21933385731,13.46380928198769
204,435,84,7595.926482510682,12.779028099967446,22405.904802514546,15.112156806167004,43694.5300655569,13.288697891859652,76645.51625179668,14.629185770956092
205,382,25,5826.019777069114,9.099392983017374,12536.394356782763,12.766523041508762,21491.66529392879,7.489718324913923,30561.045904501974,11.176233385172019
206,382,25,4034.1715547173976,8.291912277234298,10743.833042133809,11.635981341706316,20637.46139758152,8.746796956545936,28299.917350621312,10.212188700465372
207,382,25,3994.3373439747893,32.401568976600075,9618.800220539604,10.881990672574718,19163.832974131787,11.03946788441533,26261.40877740986,21.368603996643486
208,382,25,4756.234594284358,13.135904844321633,12351.026746704349,10.610522689929981,22820.92820740584,13.69797738694849,29086.008638395047,12.77026115821459
209,382,25,4099.625997050864,5.888566113667874,11696.74209483625,13.665840860042161,18960.05198971547,7.109910775153102,27542.020618529044,8.579572654598625
210,713,23,6378.462212385904,10.685116398374802,12848.389840750886,9.627614348587308,29230.45182598604,10.477656813825934,46991.95166313517,8.871772581549653
211,713,23,5376.975219412472,10.551033766178206,13884.752348179842,10.04656870762,26900.03783491897,8.906600937424589,41671.48716991885,8.044055495873167
212,713,23,5268.090346616791,9.797926169243159,15666.131248291464,10.673537092046914,28649.98052241859,6.922936834126287,43936.481559583364,7.606198488759269
213,713,23,4926.899591366894,7.192040876439398,14225.101543043093,8.990961632839646,26573.490791985532,9.798735030816921,44620.8763893023,8.778176923870426
214,713,23,4638.79567445223,17.998520217397235,16400.863740098623,16.08735724888968,28819.951580250494,10.598531142704175,47268.35915385279,12.974036707867418
215,668,62,11878.905011068939,9.808815154758413,30863.62203525286,11.11857356559448,60480.547259572384,9.024444978517588,102377.73602806253,10.263836045254607
216,668,62,10065.881921954982,15.170938256241001,32855.98503387523,5.233286880076903,66547.24590699043,6.573210782825033,94029.981427614,7.8311449553379475
217,668,62,10899.419239933188,11.916006270309687,31276.0224162178,7.097191644627355,58083.07677654456,15.372778910223085,86133.21111030431,15.068685833587349
218,668,62,12116.40756950624,6.9665863269914485,32540.58475535807,10.711310349893237,53785.52042956833,12.960965990256238,87794.07491016007,11.738173521753303
219,668,62,12606.122735420635,5.267702019721927,33407.62191899322,10.728293257931043,60029.136733227286,9.294556117841326,101531.96702948806,9.858419328961801
220,604,62,10762.686697979818,11.831808750541693,29943.407582777647,10.39370796156766,60414.88092775503,8.32391531226127,91293.66350710136,8.576707194571018
221,604,62,9076.384965341937,12.470656794009914,30949.06878852714,13.251222360925375,56957.776851085306,13.315877976091675,87686.91944381877,13.238175072178112
222,604,62,12581.717448799907,6.064598383940742,31924.120586812114,11.288503294177216,63751.51144208387,13.382476352908085,88557.22753994398,9.00850070506866
223,604,62,13141.406389421147,8.609793226201734,31153.45767017438,11.383989381469505,63967.77418875972,9.000881573289865,96826.92689665798,10.915426549649759
224,604,62,13438.878618080054,6.672689061034006,36592.30696959115,9.50597387855327,56143.90538359531,10.714265437872129,97265.14032017291,11.002123357977219
225,160,60,1956.4917620235512,52.02379706096378,5438.0442117135235,62.8602529807895,10424.900845478729,38.20382368954435,15666.889189508176,87.9479396152544
226,160,60,1962.3027478318845,109.50242897681893,5407.33341540363,33.34068013646544,9805.574929822873,36.234971062813905,14435.617029820518,115.2930180733746
227,160,60,1886.740865198849,49.67409238133251,5363.790753088488,24.14375620344724,9941.69942837218,73.60390174457368,14779.389579498442,37.01333620890495
228,160,60,1707.117642326277,115.67449054940575,5524.837244908853,87.1380203346209,9137.269171180347,24.785270933784794,14468.583518360509,30.55461958651828
229,160,60,1649.3082510132308,49.440218844243155,5240.376077571656,16.893167839663363,9255.447582780507,45.356822237870574,13894.582741457842,27.23304824192641
230,620,33,6680.731932046079,8.199407622742923,18974.46413531106,12.323513206822671,33775.51345970431,11.835464296208269,51582.12768793672,9.649771440982935
231,620,33,6260.654755173899,6.6110863211905055,22323.017228334807,11.149323482475882,35654.10927349127,8.990466175308697,51343.615814953264,12.976641625764064
232,620,33,5878.781632633744,17.713989769968883,20033.26974825259,15.390543859524335,33917.32908185666,15.585437397853472,51200.24490300327,15.097654413334336
233,620,33,8343.458734401345,10.160053888288344,21014.13140522536,10.79173205621325,38305.1652203371,8.407537105855212,54628.103817755895,10.134037546557654
234,620,33,6589.144497099665,16.94889180308116,16348.513895650025,8.968620197577582,33023.059556236054,12.119348937042195,49984.99011278855,8.92088089517243
235,683,53,12083.57916216855,9.158555206028163,34597.71277206774,8.245536620157253,54843.54261391404,8.840745005775762,76612.24104755081,8.107485570430843
236,683,53,8839.211328090314,6.786010694426433,27413.676283575798,7.877831456056102,53034.48169424548,7.6535447284317195,78780.20219379464,6.780732693977749
237,683,53,13167.474610001804,9.641756674975872,31386.18500968394,13.391089818632047,58851.98261886573,10.807838669686953,80578.0840027444,12.019499510620848
238,683,53,11553.289670812472,12.638884013787989,35964.43007361647,15.495774790852822,60521.77534209281,9.797622633662577,92605.04716920733,7.416036795702751
239,683,53,10095.419094076768,14.001376119468956,30202.978725779765,6.599314151957234,49014.87477404987,8.124204928255061,73616.73085267225,9.220782772456284
240,874,80,20041.911193687454,13.90939606276222,44269.65872579298,6.9269323945078805,99047.08134687092,11.31294848561841,162550.96107783887,10.793628842489241
241,874,80,17287.072849643042,9.542233615817615,46742.791650755375,13.096305888031864,95199.29192939916,11.226326874589223,135173.18963975293,8.828504290718318
242,874,80,17090.52687018297,15.370069810477254,47535.07024919041,5.777368685821311,95003.36094101834,13.436544108519177,141640.53389275007,13.548323905654215
243,874,80,18188.72125813862,8.949732014850976,47205.20158384221,7.819356955385507,91427.44490584018,13.621814962061595,159056.8814479616,11.202335605888733
244,874,80,17517.677711248292,18.629330755026412,47169.887040719696,10.358011407527709,88897.70586715674,11.89367120682488,145193.4986110396,12.509661475704515
245,917,48,12640.194944563698,11.554376106429963,33660.57466283728,10.639092481718434,59192.37270671829,9.264455303963237,84560.41467695993,10.998172625331911
246,917,48,11307.893305846741,10.742227308076751,32792.72256233361,7.489891059975681,63540.241259234186,15.015502991361341,92864.53762055485,11.040593129172354
247,917,48,12049.503682259594,8.498485128061223,31040.708740359143,9.149026616880555,63917.15233709832,14.038582008732385,90667.12078692313,8.372509075957312
248,917,48,11991.082101864518,7.0919207008903955,33451.53984715536,9.329575584452371,56478.29344211382,10.274543334356427,91792.70040312147,9.335225314330906
249,917,48,14976.383301679103,11.810626311366764,36853.55649127226,12.304013525229454,62021.16292608468,14.916399261344335,88490.67871201184,13.534891104019682
