,n,p,Original_1,TDA_1,Original_2,TDA_2,Original_3,TDA_3,Original_4,TDA_4
190,43,0.37,174.69561314838148,132.0977091342104,326.10394582527744,71.8772152740254,1106.6184343665343,67.23000753513932,1873.6839749913347,44.58302066987381
191,43,0.37,102.91316018119323,152.26963016317728,479.6230568160672,81.66595724707659,974.2637242025279,129.25602882960814,1826.790239312626,77.72897844038172
192,43,0.37,154.8719087685992,131.68509349123005,575.6852222207342,78.95762260220351,1110.4156417483318,60.77150078416258,2171.5971125749684,89.21972689082466
193,43,0.37,122.48803699762736,52.17353879061458,506.2412141976653,76.58470282077623,967.1015563564465,97.31349801931897,2121.5483942775045,64.64713290161319
194,43,0.37,141.3330221285748,80.06622890597808,589.6121764086138,53.67468009457821,1080.0390220693016,72.49200544327215,1972.631819548946,95.73795787547576
195,43,0.27,148.13717040632497,56.5210546720616,531.9210912443597,104.51141098354056,1291.661740028499,75.26658241807812,2038.6656223500117,94.47169349012698
196,43,0.27,87.12155232580204,50.69475415428229,644.5204355485823,86.35252739653322,1136.0271241347182,63.912488132840295,2018.4233181344423,112.01009658300367
197,43,0.27,136.0046167909719,137.4999180030495,485.5100172084733,91.36189385908872,1157.6744172401914,78.97376346962517,1881.7287567938283,56.58267094342584
198,43,0.27,125.9544856146029,105.87661786425373,530.4705949709496,77.69815167597778,1231.2677728893293,98.05539931722973,2044.6880188509606,88.43317743702332
199,43,0.27,101.2805706965693,71.64945957426957,524.253798424088,69.43210154245457,1095.471195032267,71.34791365494496,1706.6952464368633,72.33503709260593
200,42,0.28,125.22023224542352,50.73172430374026,396.89323703773243,109.61523946306326,1020.0700905641405,61.99087836101733,1764.3610991504434,98.7934983667135
201,42,0.28,110.14122538618253,81.48876710284186,371.79439986517013,88.53296756005957,1242.7340676175947,104.78247563373375,1607.2488691471287,87.47810621917291
202,42,0.28,95.87340263474647,87.0939603495693,532.680204589122,69.07658064385663,976.4601733888576,61.48986773029337,1944.1333002453543,65.66640825480496
203,42,0.28,68.69759924498665,71.52681168036327,540.2621921769755,74.52073273125788,1202.1933971132362,98.44369406501872,1920.6018961111886,81.02423097060482
204,42,0.28,130.62905492499576,50.31742690945393,410.84532497190173,121.34269324954349,1135.2436059990082,66.50881161668033,1997.632890745706,75.81905147518574
205,42,0.36,237.86551797676572,95.1981897204997,569.1068343499368,58.622045917992665,1230.3064161866623,74.64655739688722,1893.2623658273565,76.76096698156881
206,42,0.36,157.5647244008746,53.81179879495851,601.6397872490584,87.206334715648,1065.6506575750204,45.468397130103796,1843.275232096196,70.65749914602152
207,42,0.36,165.2654659409295,79.88558719022453,327.4896005975645,112.6667439964375,711.0433739213199,87.24813989960907,1563.5094957709432,95.128191387861
208,42,0.36,216.16775526950443,53.76914311281971,350.4114366903088,60.9073659915106,1021.718144429226,94.2247670517018,2097.1239356479855,82.36183103870079
209,42,0.36,77.93031630244724,75.21384517299612,504.5711408475691,45.44937563236748,979.9645620201968,76.08822453132257,1873.697235698518,101.66083427648023
210,46,0.38,149.42136557082364,64.01083801675202,616.5027353911037,53.39723214721485,1278.3529245371992,96.15834534137541,2472.0004566072867,63.94126281815602
211,46,0.38,173.72249436656938,258.64232003472443,614.4978154235068,74.7338116339617,1504.2093106156797,74.3197756708839,2554.1142310627683,69.9051343050815
212,46,0.38,245.93455071618212,83.49367749658661,677.7555306429887,119.1462419132547,1549.9894262246428,59.32155018312242,2539.947808714919,76.03939997823463
213,46,0.38,78.90620841010887,67.14626255098398,774.1512578435836,77.59056668878142,1678.505165759637,82.01977360023119,2616.5706668564617,82.76341975246183
214,46,0.38,200.44755546223303,43.116545260532504,819.9887094018472,71.29937899036508,1677.1699774325825,69.58807754722284,2538.0458701658044,59.698354108067676
215,46,0.32,145.3445757874613,63.854956797412044,625.5977333744761,66.22527485544082,1576.7600071223867,64.52423463946424,2424.4212202332155,77.60222881758405
216,46,0.32,103.66969111184765,73.20226616222685,635.3151391483837,82.96586876397001,1393.2402378010888,106.63189970745276,2360.5824806725523,87.5827396545716
217,46,0.32,209.52837184421253,78.04112732692931,500.95474278389594,38.24194423368651,1448.162508260882,84.7615522580894,2305.753725531021,56.65597726233998
218,46,0.32,215.0960526937277,118.43539895348125,725.2203259243411,64.52218022745359,1521.7238095586154,76.80586000828421,2354.236191006017,66.70698811500137
219,46,0.32,163.1499594086476,105.84215444227596,804.2508868091297,60.58521421205527,1459.5489215325624,56.50941916865415,2527.1106658608333,80.46108409313662
220,44,0.37,161.27128743003055,26.052520134657094,545.3628965794373,134.8762283348829,1269.382905621342,91.92463581002553,2227.540302538905,80.6685430646958
221,44,0.37,94.51163415915318,63.29499856074051,476.524909033112,47.0168935467473,1073.280159463661,71.2123521313923,2069.8803723689675,53.19345147923236
222,44,0.37,165.164819071705,76.60587781579264,418.68848991445293,61.56066028655671,924.0233226025339,69.07680034668422,2205.4669669771492,92.49440241153452
223,44,0.37,134.27092910041492,85.93436576764228,512.0048692543954,46.793173579969135,1146.342857791944,94.23258089453253,2570.0954452368924,95.82723235622072
224,44,0.37,266.7962460697601,73.18885993925917,555.6969477436098,71.27275339366324,1046.419635144492,75.03509727857406,2300.280656530662,92.65986843958517
225,50,0.35,227.88456368771057,89.7661977605633,1042.8670650044492,96.88415232381391,1810.050406740813,78.20359622841107,3214.4319884992647,65.53445912615865
226,50,0.35,169.30936019496565,62.29295477885114,978.9423133667271,76.4275778372002,1812.8323727662157,77.12495888641217,3527.27617536482,47.73200694058376
227,50,0.35,308.22139491235873,121.34301306424524,836.893542522798,84.72843532532875,1905.1844612089546,116.70992315263565,3306.3132150666984,110.25466945207484
228,50,0.35,247.73013027133968,82.83502995206672,696.247923066961,64.34962525614047,1740.3060092886608,71.41854289274403,3385.8198848006105,73.10744950365044
229,50,0.35,279.2540088002022,31.418181836702253,765.6814603382113,55.9416907230529,1704.414945225916,90.44830649557001,3200.9516630245967,81.22596802317855
230,46,0.29,116.68783275833758,132.3195483129893,518.6704657344264,72.9395315124014,1459.0570797525793,72.61577334584565,2601.917885368127,91.87188035856961
231,46,0.29,240.24747013820763,80.49906349150436,664.1422981028692,55.12525379858276,1524.6796584996982,70.7662278131628,2369.0581991084673,89.78143599093158
232,46,0.29,143.24117218706874,87.28992830012913,404.90634680012056,89.91079014693582,1284.168641685808,101.6609747673516,2449.02351829049,90.9032898799329
233,46,0.29,63.60955652842584,49.70401211468135,443.90850663976295,88.54156024123469,1257.5283336944597,61.07003247235693,2314.5005978310664,47.29494694418237
234,46,0.29,201.15962246147123,87.00309707617865,653.7908788306398,61.495617779891354,1616.1228272222704,81.7815008395583,2745.4090219527634,98.96618779546071
235,44,0.35,112.5273188211549,95.51185064837773,397.8822914030785,67.00534029912319,1236.7111759808226,62.17928824028796,2224.855494526017,81.3802038144378
236,44,0.35,128.63429949710527,95.88841876200402,530.2471403567849,45.58655926563195,1291.9054803116346,66.245367920403,2266.8229515549547,94.4275730558056
237,44,0.35,89.68301204220826,97.55410338166925,494.4149568041312,53.15035532396141,921.0372164043737,56.09600591643155,2031.6438594604037,71.84413002517034
238,44,0.35,157.58013160915175,76.69959661957878,455.8825362672634,83.15056309258394,913.045953192616,71.50095140176029,2252.550384259939,68.20887000655762
239,44,0.35,113.14257626885285,44.35021707490651,530.1756965674697,120.79223136261889,1108.9468556748593,60.184807201460686,2233.2625732403203,102.2142111329853
240,42,0.25,133.62838557646666,80.57022821376711,536.2503481854027,99.68180854979416,1067.2042169465976,64.15721205400415,1854.1379811996344,81.49306732614959
241,42,0.25,127.86520072538504,100.53509396361181,487.89349203190875,40.30563320371863,1060.1666233967144,49.217953627176286,1770.941977369187,104.08513600194803
242,42,0.25,176.31031778940755,91.93186152437025,471.6834010402869,102.41816005459839,943.5270312605569,123.85595309929914,1957.8042680113117,60.60759836646264
243,42,0.25,96.53761184063362,69.97964667021866,426.6706973065675,62.35723077514167,1202.140021876493,100.3813567379115,1988.8063284125742,70.37313239701845
244,42,0.25,249.91372573228645,49.180413183790904,459.1256451639165,73.42384879990959,1048.5489572972165,93.37573556250823,1879.8119427560753,77.0879927728582
245,39,0.33,95.3883410109201,67.2878286595723,434.5191921790383,82.52375443977215,1088.9991049047464,75.6540640985944,1585.59714997958,69.36589538027252
246,39,0.33,145.31879429595682,97.95415383293539,270.16705641380383,81.21223624085837,893.4588535645114,104.40278213216516,1325.183041413964,75.39566136586147
247,39,0.33,61.91270191002107,57.19022374197045,376.88232980147427,89.6494867992927,758.2573596161874,80.84137625645906,1321.290213769973,89.66009901922682
248,39,0.33,197.3133843076879,45.71193618321681,288.2312276555082,96.18806821317487,912.0503896153506,62.559320565468745,1450.1805428130995,94.85016958991037
249,39,0.33,62.86855892650699,110.51167783603375,379.18426748073097,146.118740308945,960.9815130762299,71.62136302930524,1347.5592783446082,119.43344885221174
