,Sample,Replication,n,m,Hop,Neigbour Index,Original,TDA
4795,12,5,330,85,4,28,63296.38,7.9
4796,12,5,330,85,4,29,58673.44,9.12
4797,12,5,330,85,4,30,58256.61,26.3
4798,12,5,330,85,4,31,47566.89,10.07
4799,12,5,330,85,4,32,40290.6,3.62
4800,13,1,277,43,1,1,4020.28,21.29
4801,13,1,277,43,1,2,3493.72,5.85
4802,13,1,277,43,1,3,7740.57,6.98
4803,13,1,277,43,1,4,727.17,11.78
4804,13,1,277,43,1,5,1362.11,9.01
4805,13,1,277,43,1,6,8734.45,5.8
4806,13,1,277,43,1,7,5782.57,3.36
4807,13,1,277,43,1,8,7715.88,10.26
4808,13,1,277,43,2,1,8786.99,2.49
4809,13,1,277,43,2,2,11227.09,16.93
4810,13,1,277,43,2,3,14666.15,8.53
4811,13,1,277,43,2,4,18344.31,18.95
4812,13,1,277,43,2,5,20577.14,19.58
4813,13,1,277,43,2,6,1382.55,9.55
4814,13,1,277,43,2,7,9405.88,3.93
4815,13,1,277,43,2,8,3489.46,4.63
4816,13,1,277,43,2,9,2318.74,8.02
4817,13,1,277,43,2,10,13900.15,13.46
4818,13,1,277,43,2,11,4906.37,11.99
4819,13,1,277,43,2,12,26443.28,19.32
4820,13,1,277,43,2,13,23920.51,5.76
4821,13,1,277,43,2,14,16640.28,1.16
4822,13,1,277,43,2,15,14785.38,15.07
4823,13,1,277,43,2,16,10342.47,6.81
4824,13,1,277,43,3,1,12688.66,8.16
4825,13,1,277,43,3,2,13841.21,6.67
4826,13,1,277,43,3,3,19009.13,1.86
4827,13,1,277,43,3,4,26150.4,4.42
4828,13,1,277,43,3,5,26655.1,6.11
4829,13,1,277,43,3,6,31735.99,13.85
4830,13,1,277,43,3,7,38805.48,7.82
4831,13,1,277,43,3,8,5914.0,8.65
4832,13,1,277,43,3,9,28204.65,8.15
4833,13,1,277,43,3,10,2281.44,3.01
4834,13,1,277,43,3,11,14572.89,18.39
4835,13,1,277,43,3,12,4668.86,9.87
4836,13,1,277,43,3,13,4888.43,4.86
4837,13,1,277,43,3,14,16667.28,42.17
4838,13,1,277,43,3,15,4584.83,16.98
4839,13,1,277,43,3,16,33838.97,17.93
4840,13,1,277,43,3,17,9986.56,3.12
4841,13,1,277,43,3,18,48422.46,7.69
4842,13,1,277,43,3,19,41205.91,22.67
4843,13,1,277,43,3,20,34118.22,7.88
4844,13,1,277,43,3,21,26973.84,19.33
4845,13,1,277,43,3,22,25152.1,7.39
4846,13,1,277,43,3,23,21870.03,4.1
4847,13,1,277,43,3,24,19254.84,2.54
4848,13,1,277,43,4,1,15386.77,23.97
4849,13,1,277,43,4,2,22009.48,9.54
4850,13,1,277,43,4,3,20486.0,3.11
4851,13,1,277,43,4,4,31493.34,13.83
4852,13,1,277,43,4,5,30080.74,37.0
4853,13,1,277,43,4,6,36079.21,10.85
4854,13,1,277,43,4,7,45352.36,1.46
4855,13,1,277,43,4,8,49119.3,4.38
4856,13,1,277,43,4,9,58662.46,8.86
4857,13,1,277,43,4,10,12484.9,1.78
4858,13,1,277,43,4,11,46912.84,2.52
4859,13,1,277,43,4,12,5442.13,2.41
4860,13,1,277,43,4,13,32783.61,3.41
4861,13,1,277,43,4,14,2744.87,27.46
4862,13,1,277,43,4,15,18881.39,3.08
4863,13,1,277,43,4,16,8697.37,5.33
4864,13,1,277,43,4,17,8477.5,3.41
4865,13,1,277,43,4,18,24419.72,8.22
4866,13,1,277,43,4,19,4877.71,4.79
4867,13,1,277,43,4,20,43695.93,14.39
4868,13,1,277,43,4,21,6861.84,14.51
4869,13,1,277,43,4,22,62171.17,8.1
4870,13,1,277,43,4,23,18053.71,4.63
4871,13,1,277,43,4,24,72093.62,6.73
4872,13,1,277,43,4,25,64897.93,10.79
4873,13,1,277,43,4,26,57832.37,4.29
4874,13,1,277,43,4,27,44387.02,4.57
4875,13,1,277,43,4,28,41736.49,21.02
4876,13,1,277,43,4,29,35231.38,3.52
4877,13,1,277,43,4,30,32572.68,12.68
4878,13,1,277,43,4,31,27034.43,22.1
4879,13,1,277,43,4,32,27493.87,12.14
4880,13,2,277,43,1,1,2587.64,3.96
4881,13,2,277,43,1,2,3326.66,4.21
4882,13,2,277,43,1,3,7401.17,8.61
4883,13,2,277,43,1,4,1285.63,6.54
4884,13,2,277,43,1,5,713.21,8.7
4885,13,2,277,43,1,6,9283.97,42.14
4886,13,2,277,43,1,7,6367.19,7.86
4887,13,2,277,43,1,8,3868.35,7.7
4888,13,2,277,43,2,1,9473.83,2.32
4889,13,2,277,43,2,2,12436.13,29.68
4890,13,2,277,43,2,3,16114.38,59.23
4891,13,2,277,43,2,4,18893.78,23.57
4892,13,2,277,43,2,5,21836.82,19.69
4893,13,2,277,43,2,6,2187.49,11.71
4894,13,2,277,43,2,7,9522.99,23.54
4895,13,2,277,43,2,8,3664.62,7.51
4896,13,2,277,43,2,9,2400.4,7.45
4897,13,2,277,43,2,10,11897.26,9.58
4898,13,2,277,43,2,11,4426.22,3.94
4899,13,2,277,43,2,12,28719.63,3.3
4900,13,2,277,43,2,13,21791.63,5.15
4901,13,2,277,43,2,14,17521.5,16.81
4902,13,2,277,43,2,15,14971.48,5.76
4903,13,2,277,43,2,16,11045.69,42.13
4904,13,2,277,43,3,1,18107.37,4.71
4905,13,2,277,43,3,2,19129.7,4.56
4906,13,2,277,43,3,3,18579.88,4.21
4907,13,2,277,43,3,4,27579.47,9.81
4908,13,2,277,43,3,5,35784.16,4.72
4909,13,2,277,43,3,6,37080.25,12.47
4910,13,2,277,43,3,7,46686.22,19.92
4911,13,2,277,43,3,8,7217.11,15.17
4912,13,2,277,43,3,9,27214.91,3.36
4913,13,2,277,43,3,10,2271.43,10.38
4914,13,2,277,43,3,11,14095.89,12.01
4915,13,2,277,43,3,12,5215.29,36.76
4916,13,2,277,43,3,13,4435.15,31.77
4917,13,2,277,43,3,14,16307.04,15.63
4918,13,2,277,43,3,15,4012.43,24.66
4919,13,2,277,43,3,16,33938.64,3.85
4920,13,2,277,43,3,17,11852.49,19.91
4921,13,2,277,43,3,18,47794.09,33.07
4922,13,2,277,43,3,19,42128.48,30.9
4923,13,2,277,43,3,20,34745.87,2.82
4924,13,2,277,43,3,21,30024.18,50.46
4925,13,2,277,43,3,22,29976.32,12.63
4926,13,2,277,43,3,23,24065.11,12.75
4927,13,2,277,43,3,24,21220.32,5.83
4928,13,2,277,43,4,1,24248.62,5.09
4929,13,2,277,43,4,2,25535.57,2.75
4930,13,2,277,43,4,3,28694.73,8.49
4931,13,2,277,43,4,4,28679.53,63.18
4932,13,2,277,43,4,5,33516.62,4.1
4933,13,2,277,43,4,6,37927.25,9.27
4934,13,2,277,43,4,7,43961.54,6.28
4935,13,2,277,43,4,8,55563.2,14.84
4936,13,2,277,43,4,9,59221.87,12.64
4937,13,2,277,43,4,10,12544.98,10.97
4938,13,2,277,43,4,11,49548.56,10.35
4939,13,2,277,43,4,12,6046.66,8.48
4940,13,2,277,43,4,13,34028.75,12.18
4941,13,2,277,43,4,14,3451.05,4.17
4942,13,2,277,43,4,15,20301.23,14.48
4943,13,2,277,43,4,16,10114.21,14.18
4944,13,2,277,43,4,17,8136.07,2.61
4945,13,2,277,43,4,18,26318.47,10.76
4946,13,2,277,43,4,19,5816.32,6.92
4947,13,2,277,43,4,20,43427.47,8.36
4948,13,2,277,43,4,21,7299.54,78.66
4949,13,2,277,43,4,22,58772.56,54.51
4950,13,2,277,43,4,23,19448.12,21.39
4951,13,2,277,43,4,24,72149.35,9.89
4952,13,2,277,43,4,25,62725.11,7.2
4953,13,2,277,43,4,26,54239.3,31.32
4954,13,2,277,43,4,27,51637.27,77.69
4955,13,2,277,43,4,28,38981.53,36.86
4956,13,2,277,43,4,29,36447.62,5.33
4957,13,2,277,43,4,30,33593.81,34.64
4958,13,2,277,43,4,31,28849.44,7.16
4959,13,2,277,43,4,32,24148.46,8.38
4960,13,3,277,43,1,1,4587.57,4.12
4961,13,3,277,43,1,2,6955.7,17.61
4962,13,3,277,43,1,3,12405.35,5.72
4963,13,3,277,43,1,4,1525.59,34.3
4964,13,3,277,43,1,5,1459.36,7.03
4965,13,3,277,43,1,6,6816.8,8.33
4966,13,3,277,43,1,7,5057.62,20.27
4967,13,3,277,43,1,8,2947.59,6.76
4968,13,3,277,43,2,1,10987.1,2.63
4969,13,3,277,43,2,2,14117.42,16.2
4970,13,3,277,43,2,3,15334.3,6.44
4971,13,3,277,43,2,4,19445.98,3.66
4972,13,3,277,43,2,5,24291.05,6.59
4973,13,3,277,43,2,6,3468.05,15.61
4974,13,3,277,43,2,7,11903.2,19.63
4975,13,3,277,43,2,8,2672.01,2.95
4976,13,3,277,43,2,9,2185.17,6.08
4977,13,3,277,43,2,10,11358.35,16.79
4978,13,3,277,43,2,11,1867.18,25.48
4979,13,3,277,43,2,12,25731.42,12.69
4980,13,3,277,43,2,13,21032.07,12.46
4981,13,3,277,43,2,14,14570.73,2.56
4982,13,3,277,43,2,15,8978.6,6.72
4983,13,3,277,43,2,16,10056.63,6.27
4984,13,3,277,43,3,1,15281.19,3.89
4985,13,3,277,43,3,2,15975.28,3.44
4986,13,3,277,43,3,3,21364.8,6.77
4987,13,3,277,43,3,4,22868.75,11.98
4988,13,3,277,43,3,5,29060.32,40.07
4989,13,3,277,43,3,6,35560.72,2.59
4990,13,3,277,43,3,7,40485.9,3.59
4991,13,3,277,43,3,8,7200.28,9.09
4992,13,3,277,43,3,9,29512.66,2.85
4993,13,3,277,43,3,10,4980.77,37.36
4994,13,3,277,43,3,11,16178.54,7.18
4995,13,3,277,43,3,12,5703.99,2.84
4996,13,3,277,43,3,13,5439.07,11.5
4997,13,3,277,43,3,14,16463.6,17.32
4998,13,3,277,43,3,15,2451.12,14.8
4999,13,3,277,43,3,16,33768.04,2.57
5000,13,3,277,43,3,17,7942.89,7.64
5001,13,3,277,43,3,18,47106.34,9.89
5002,13,3,277,43,3,19,37951.62,3.13
5003,13,3,277,43,3,20,32768.13,14.44
5004,13,3,277,43,3,21,24549.77,20.12
5005,13,3,277,43,3,22,25333.12,3.11
5006,13,3,277,43,3,23,20817.95,7.18
5007,13,3,277,43,3,24,14767.46,11.03
5008,13,3,277,43,4,1,14421.05,7.94
5009,13,3,277,43,4,2,20260.15,38.98
5010,13,3,277,43,4,3,23209.94,6.52
5011,13,3,277,43,4,4,24599.07,8.61
5012,13,3,277,43,4,5,34442.51,4.26
5013,13,3,277,43,4,6,34820.15,14.98
5014,13,3,277,43,4,7,40104.89,4.02
5015,13,3,277,43,4,8,43891.36,26.03
5016,13,3,277,43,4,9,51236.55,6.91
5017,13,3,277,43,4,10,12953.53,4.33
5018,13,3,277,43,4,11,44984.84,11.53
5019,13,3,277,43,4,12,6720.07,29.67
5020,13,3,277,43,4,13,35421.77,5.05
5021,13,3,277,43,4,14,5798.35,8.62
5022,13,3,277,43,4,15,22839.06,12.45
5023,13,3,277,43,4,16,9822.48,10.18
5024,13,3,277,43,4,17,8322.98,3.9
5025,13,3,277,43,4,18,23744.71,14.65
5026,13,3,277,43,4,19,4322.53,4.16
5027,13,3,277,43,4,20,38177.11,8.16
5028,13,3,277,43,4,21,7971.25,2.32
5029,13,3,277,43,4,22,57125.41,13.18
5030,13,3,277,43,4,23,15089.07,4.09
5031,13,3,277,43,4,24,68882.97,32.59
5032,13,3,277,43,4,25,56832.31,11.49
5033,13,3,277,43,4,26,53576.48,11.84
5034,13,3,277,43,4,27,43171.77,12.82
5035,13,3,277,43,4,28,36163.17,11.93
5036,13,3,277,43,4,29,35366.37,13.73
5037,13,3,277,43,4,30,26141.34,15.15
5038,13,3,277,43,4,31,26480.72,19.46
5039,13,3,277,43,4,32,21100.55,6.2
5040,13,4,277,43,1,1,5649.86,5.1
5041,13,4,277,43,1,2,6337.65,18.17
5042,13,4,277,43,1,3,9955.17,6.93
5043,13,4,277,43,1,4,1355.51,7.96
5044,13,4,277,43,1,5,993.47,27.23
5045,13,4,277,43,1,6,5623.73,10.97
5046,13,4,277,43,1,7,4626.42,4.2
5047,13,4,277,43,1,8,2832.7,6.17
5048,13,4,277,43,2,1,10029.19,4.56
5049,13,4,277,43,2,2,12903.56,17.45
5050,13,4,277,43,2,3,18977.16,22.43
5051,13,4,277,43,2,4,18817.84,16.11
5052,13,4,277,43,2,5,27690.7,10.51
5053,13,4,277,43,2,6,5883.06,85.66
5054,13,4,277,43,2,7,10253.9,32.35
5055,13,4,277,43,2,8,2249.33,26.97
5056,13,4,277,43,2,9,2815.78,5.61
5057,13,4,277,43,2,10,12142.55,21.44
5058,13,4,277,43,2,11,2617.75,4.17
5059,13,4,277,43,2,12,22490.9,7.79
5060,13,4,277,43,2,13,18606.44,6.99
5061,13,4,277,43,2,14,12844.22,11.4
5062,13,4,277,43,2,15,11820.43,1.81
5063,13,4,277,43,2,16,8922.91,9.15
5064,13,4,277,43,3,1,15697.3,43.96
5065,13,4,277,43,3,2,19322.13,33.43
5066,13,4,277,43,3,3,18460.21,10.54
5067,13,4,277,43,3,4,27012.99,4.56
5068,13,4,277,43,3,5,30357.27,31.68
5069,13,4,277,43,3,6,33864.76,3.8
5070,13,4,277,43,3,7,44584.73,4.82
5071,13,4,277,43,3,8,11218.92,12.3
5072,13,4,277,43,3,9,28608.45,9.24
5073,13,4,277,43,3,10,4234.59,9.84
5074,13,4,277,43,3,11,18301.54,2.95
5075,13,4,277,43,3,12,5010.07,4.38
5076,13,4,277,43,3,13,5086.81,53.8
5077,13,4,277,43,3,14,16012.49,5.75
5078,13,4,277,43,3,15,2351.91,4.26
5079,13,4,277,43,3,16,29190.38,2.08
5080,13,4,277,43,3,17,5947.55,3.2
5081,13,4,277,43,3,18,47376.04,27.77
5082,13,4,277,43,3,19,35469.64,6.85
5083,13,4,277,43,3,20,33632.83,7.47
5084,13,4,277,43,3,21,29397.44,9.33
5085,13,4,277,43,3,22,22703.17,1.8
5086,13,4,277,43,3,23,17953.94,5.09
5087,13,4,277,43,3,24,15626.59,20.78
5088,13,4,277,43,4,1,19183.19,3.55
5089,13,4,277,43,4,2,19534.82,45.53
5090,13,4,277,43,4,3,28024.95,20.31
5091,13,4,277,43,4,4,27586.76,4.25
5092,13,4,277,43,4,5,33854.47,4.48
5093,13,4,277,43,4,6,37976.21,2.88
5094,13,4,277,43,4,7,38478.45,4.9
5095,13,4,277,43,4,8,50701.96,21.11
5096,13,4,277,43,4,9,51393.13,24.38
5097,13,4,277,43,4,10,14750.51,7.06
5098,13,4,277,43,4,11,52815.44,7.23
5099,13,4,277,43,4,12,10537.64,23.56
5100,13,4,277,43,4,13,37838.29,5.05
5101,13,4,277,43,4,14,5103.13,30.2
5102,13,4,277,43,4,15,20183.7,34.8
5103,13,4,277,43,4,16,8619.4,6.08
5104,13,4,277,43,4,17,8078.72,4.75
5105,13,4,277,43,4,18,22974.56,11.36
5106,13,4,277,43,4,19,3796.15,5.0
5107,13,4,277,43,4,20,37339.84,1.03
5108,13,4,277,43,4,21,7197.76,9.71
5109,13,4,277,43,4,22,51325.28,6.58
5110,13,4,277,43,4,23,14130.65,8.7
5111,13,4,277,43,4,24,69681.99,3.84
5112,13,4,277,43,4,25,62021.55,8.87
5113,13,4,277,43,4,26,53180.96,4.7
5114,13,4,277,43,4,27,43508.16,5.84
5115,13,4,277,43,4,28,38469.65,4.38
5116,13,4,277,43,4,29,30697.3,24.69
5117,13,4,277,43,4,30,27617.32,9.32
5118,13,4,277,43,4,31,23613.34,3.47
5119,13,4,277,43,4,32,18411.02,3.96
5120,13,5,277,43,1,1,2099.75,2.62
5121,13,5,277,43,1,2,3982.43,21.51
5122,13,5,277,43,1,3,7270.05,2.33
5123,13,5,277,43,1,4,953.42,1.76
5124,13,5,277,43,1,5,903.05,2.08
5125,13,5,277,43,1,6,10622.8,6.43
5126,13,5,277,43,1,7,7725.07,3.8
5127,13,5,277,43,1,8,4890.77,12.67
5128,13,5,277,43,2,1,7945.72,8.59
5129,13,5,277,43,2,2,12712.8,8.5
5130,13,5,277,43,2,3,14200.11,5.17
5131,13,5,277,43,2,4,19849.32,25.19
5132,13,5,277,43,2,5,24117.68,34.71
5133,13,5,277,43,2,6,1459.33,3.56
5134,13,5,277,43,2,7,9415.69,3.21
5135,13,5,277,43,2,8,2425.43,11.53
5136,13,5,277,43,2,9,2560.24,6.89
5137,13,5,277,43,2,10,14765.46,7.17
5138,13,5,277,43,2,11,5378.62,1.23
5139,13,5,277,43,2,12,27031.08,1.41
5140,13,5,277,43,2,13,24482.62,4.84
5141,13,5,277,43,2,14,18520.21,8.42
5142,13,5,277,43,2,15,18998.39,29.23
5143,13,5,277,43,2,16,11088.19,3.26
5144,13,5,277,43,3,1,15024.01,27.57
5145,13,5,277,43,3,2,18505.75,11.56
5146,13,5,277,43,3,3,19682.26,5.09
5147,13,5,277,43,3,4,26653.54,29.28
5148,13,5,277,43,3,5,32606.73,2.96
5149,13,5,277,43,3,6,34164.7,3.73
5150,13,5,277,43,3,7,45413.24,5.94
5151,13,5,277,43,3,8,6339.12,4.37
5152,13,5,277,43,3,9,27099.77,2.76
5153,13,5,277,43,3,10,1751.38,8.35
5154,13,5,277,43,3,11,13538.18,11.11
5155,13,5,277,43,3,12,6081.98,7.64
5156,13,5,277,43,3,13,4780.96,10.73
5157,13,5,277,43,3,14,20128.48,7.26
5158,13,5,277,43,3,15,4684.89,4.97
5159,13,5,277,43,3,16,37595.17,4.58
5160,13,5,277,43,3,17,9927.99,10.11
5161,13,5,277,43,3,18,50401.82,3.91
5162,13,5,277,43,3,19,44622.28,3.94
5163,13,5,277,43,3,20,37964.81,6.02
5164,13,5,277,43,3,21,33970.07,12.83
5165,13,5,277,43,3,22,27577.5,13.94
5166,13,5,277,43,3,23,24371.34,17.68
5167,13,5,277,43,3,24,21145.8,8.22
5168,13,5,277,43,4,1,21152.36,3.42
5169,13,5,277,43,4,2,23829.55,8.45
5170,13,5,277,43,4,3,24313.0,13.21
5171,13,5,277,43,4,4,30376.31,6.51
5172,13,5,277,43,4,5,35379.88,18.85
5173,13,5,277,43,4,6,39278.63,3.12
5174,13,5,277,43,4,7,46989.2,13.85
5175,13,5,277,43,4,8,48407.99,7.6
5176,13,5,277,43,4,9,60025.1,13.52
5177,13,5,277,43,4,10,12346.75,3.03
5178,13,5,277,43,4,11,52382.19,10.53
5179,13,5,277,43,4,12,8924.39,3.73
5180,13,5,277,43,4,13,34412.93,14.79
5181,13,5,277,43,4,14,4532.57,7.38
5182,13,5,277,43,4,15,18934.21,5.31
5183,13,5,277,43,4,16,10051.61,10.83
5184,13,5,277,43,4,17,7981.3,34.81
5185,13,5,277,43,4,18,27165.13,8.46
5186,13,5,277,43,4,19,5613.66,6.01
5187,13,5,277,43,4,20,45649.27,20.09
5188,13,5,277,43,4,21,10726.9,5.15
5189,13,5,277,43,4,22,64106.2,2.04
5190,13,5,277,43,4,23,21018.14,7.14
5191,13,5,277,43,4,24,78444.34,8.21
5192,13,5,277,43,4,25,69354.41,7.37
5193,13,5,277,43,4,26,58908.22,12.94
5194,13,5,277,43,4,27,44557.97,6.41
5195,13,5,277,43,4,28,40309.8,4.4
5196,13,5,277,43,4,29,39634.15,10.53
5197,13,5,277,43,4,30,43054.67,34.53
5198,13,5,277,43,4,31,29587.03,20.28
5199,13,5,277,43,4,32,29834.69,36.9
5200,14,1,726,65,1,1,10801.16,20.16
5201,14,1,726,65,1,2,13426.14,34.44
5202,14,1,726,65,1,3,18775.53,5.9
5203,14,1,726,65,1,4,4105.7,47.56
5204,14,1,726,65,1,5,3095.08,37.99
5205,14,1,726,65,1,6,21581.41,3.49
5206,14,1,726,65,1,7,14121.38,32.24
5207,14,1,726,65,1,8,14542.0,42.03
5208,14,1,726,65,2,1,32598.51,11.91
5209,14,1,726,65,2,2,31179.29,5.75
5210,14,1,726,65,2,3,41916.38,5.74
5211,14,1,726,65,2,4,61503.23,11.63
5212,14,1,726,65,2,5,83138.65,5.83
5213,14,1,726,65,2,6,10130.0,4.29
5214,14,1,726,65,2,7,36311.69,8.45
5215,14,1,726,65,2,8,10653.9,6.36
5216,14,1,726,65,2,9,9183.97,10.04
5217,14,1,726,65,2,10,43681.25,2.44
5218,14,1,726,65,2,11,5919.6,10.11
5219,14,1,726,65,2,12,86111.75,9.13
5220,14,1,726,65,2,13,56230.42,32.13
5221,14,1,726,65,2,14,55032.42,21.91
5222,14,1,726,65,2,15,29019.13,38.7
5223,14,1,726,65,2,16,21255.51,12.83
5224,14,1,726,65,3,1,47494.72,7.42
5225,14,1,726,65,3,2,53471.49,3.0
5226,14,1,726,65,3,3,70974.26,3.86
5227,14,1,726,65,3,4,94437.85,22.48
5228,14,1,726,65,3,5,93424.12,8.56
5229,14,1,726,65,3,6,127175.07,8.24
5230,14,1,726,65,3,7,157362.14,5.8
5231,14,1,726,65,3,8,27001.57,26.48
5232,14,1,726,65,3,9,97041.5,14.22
5233,14,1,726,65,3,10,9165.33,30.19
5234,14,1,726,65,3,11,46391.55,8.26
5235,14,1,726,65,3,12,22852.67,4.76
5236,14,1,726,65,3,13,20940.22,16.85
5237,14,1,726,65,3,14,57043.46,3.17
5238,14,1,726,65,3,15,9489.34,10.33
5239,14,1,726,65,3,16,95529.54,17.01
5240,14,1,726,65,3,17,25535.31,112.59
5241,14,1,726,65,3,18,149629.51,18.88
5242,14,1,726,65,3,19,145351.64,61.39
5243,14,1,726,65,3,20,103407.23,44.66
5244,14,1,726,65,3,21,92815.94,12.56
5245,14,1,726,65,3,22,81227.24,32.76
5246,14,1,726,65,3,23,64679.46,7.87
5247,14,1,726,65,3,24,57913.45,23.47
5248,14,1,726,65,4,1,69443.84,5.37
5249,14,1,726,65,4,2,77271.88,9.99
5250,14,1,726,65,4,3,87871.12,29.68
5251,14,1,726,65,4,4,113272.49,6.75
5252,14,1,726,65,4,5,125348.39,19.05
5253,14,1,726,65,4,6,161851.65,23.1
5254,14,1,726,65,4,7,186481.29,21.99
5255,14,1,726,65,4,8,203630.32,3.73
5256,14,1,726,65,4,9,235639.02,5.12
5257,14,1,726,65,4,10,51687.03,7.58
5258,14,1,726,65,4,11,180552.15,13.5
5259,14,1,726,65,4,12,22816.82,8.26
5260,14,1,726,65,4,13,113601.58,2.55
5261,14,1,726,65,4,14,19633.36,4.62
5262,14,1,726,65,4,15,69181.86,10.22
5263,14,1,726,65,4,16,35364.94,75.55
5264,14,1,726,65,4,17,31340.58,13.13
5265,14,1,726,65,4,18,69377.38,7.59
5266,14,1,726,65,4,19,19183.43,8.55
5267,14,1,726,65,4,20,124824.73,19.8
5268,14,1,726,65,4,21,21091.08,54.04
5269,14,1,726,65,4,22,182984.65,6.26
5270,14,1,726,65,4,23,44839.19,5.09
5271,14,1,726,65,4,24,239477.26,4.89
5272,14,1,726,65,4,25,216596.63,9.89
5273,14,1,726,65,4,26,193753.12,14.76
5274,14,1,726,65,4,27,157410.41,8.31
5275,14,1,726,65,4,28,124971.48,6.4
5276,14,1,726,65,4,29,109926.44,35.82
5277,14,1,726,65,4,30,95780.45,16.26
5278,14,1,726,65,4,31,77713.56,4.76
5279,14,1,726,65,4,32,73638.32,26.39
5280,14,2,726,65,1,1,6976.58,17.8
5281,14,2,726,65,1,2,21083.57,23.96
5282,14,2,726,65,1,3,18321.48,23.69
5283,14,2,726,65,1,4,3679.36,69.69
5284,14,2,726,65,1,5,3551.01,8.12
5285,14,2,726,65,1,6,22681.63,4.3
5286,14,2,726,65,1,7,19391.13,33.49
5287,14,2,726,65,1,8,5558.44,59.46
5288,14,2,726,65,2,1,24419.14,9.17
5289,14,2,726,65,2,2,34705.46,11.52
5290,14,2,726,65,2,3,38228.86,1.89
5291,14,2,726,65,2,4,62905.27,6.66
5292,14,2,726,65,2,5,82861.71,6.03
5293,14,2,726,65,2,6,7291.93,1.58
5294,14,2,726,65,2,7,32875.02,14.88
5295,14,2,726,65,2,8,8546.48,7.48
5296,14,2,726,65,2,9,10512.4,12.31
5297,14,2,726,65,2,10,43730.35,26.02
5298,14,2,726,65,2,11,9006.83,6.2
5299,14,2,726,65,2,12,79391.97,6.09
5300,14,2,726,65,2,13,74701.72,36.28
5301,14,2,726,65,2,14,50583.56,32.4
5302,14,2,726,65,2,15,39892.35,11.31
5303,14,2,726,65,2,16,32101.71,25.51
5304,14,2,726,65,3,1,49368.52,66.66
5305,14,2,726,65,3,2,55125.18,4.32
5306,14,2,726,65,3,3,65356.45,3.11
5307,14,2,726,65,3,4,89122.66,27.04
5308,14,2,726,65,3,5,105755.78,16.71
5309,14,2,726,65,3,6,132411.87,4.39
5310,14,2,726,65,3,7,139976.4,14.46
5311,14,2,726,65,3,8,27118.58,62.97
5312,14,2,726,65,3,9,98557.77,3.21
5313,14,2,726,65,3,10,15501.73,4.98
5314,14,2,726,65,3,11,46071.05,7.49
5315,14,2,726,65,3,12,18828.55,77.73
5316,14,2,726,65,3,13,18598.49,45.79
5317,14,2,726,65,3,14,60017.86,29.07
5318,14,2,726,65,3,15,17415.97,4.51
5319,14,2,726,65,3,16,93943.19,6.94
5320,14,2,726,65,3,17,23014.5,8.03
5321,14,2,726,65,3,18,156452.18,8.43
5322,14,2,726,65,3,19,140767.14,10.19
5323,14,2,726,65,3,20,110320.7,7.5
5324,14,2,726,65,3,21,90617.84,12.16
5325,14,2,726,65,3,22,77881.42,11.75
5326,14,2,726,65,3,23,68585.73,5.08
5327,14,2,726,65,3,24,52869.64,29.18
5328,14,2,726,65,4,1,69427.17,2.69
5329,14,2,726,65,4,2,84468.54,5.57
5330,14,2,726,65,4,3,86295.68,6.79
5331,14,2,726,65,4,4,115173.07,8.35
5332,14,2,726,65,4,5,124727.94,7.84
5333,14,2,726,65,4,6,159068.4,42.24
5334,14,2,726,65,4,7,175474.77,3.2
5335,14,2,726,65,4,8,201447.11,3.65
5336,14,2,726,65,4,9,241618.79,39.43
5337,14,2,726,65,4,10,47715.4,24.02
5338,14,2,726,65,4,11,180059.56,13.03
5339,14,2,726,65,4,12,28422.02,4.59
5340,14,2,726,65,4,13,126135.38,22.68
5341,14,2,726,65,4,14,20901.43,20.83
5342,14,2,726,65,4,15,70931.69,5.92
5343,14,2,726,65,4,16,33985.91,3.42
5344,14,2,726,65,4,17,33529.52,12.68
5345,14,2,726,65,4,18,76938.88,9.13
5346,14,2,726,65,4,19,18308.78,36.66
5347,14,2,726,65,4,20,128733.82,42.64
5348,14,2,726,65,4,21,26453.09,31.85
5349,14,2,726,65,4,22,198059.06,13.13
5350,14,2,726,65,4,23,57641.49,24.18
5351,14,2,726,65,4,24,246734.51,46.68
5352,14,2,726,65,4,25,221517.19,6.09
5353,14,2,726,65,4,26,191754.32,7.52
5354,14,2,726,65,4,27,169053.39,16.56
5355,14,2,726,65,4,28,124956.29,9.29
5356,14,2,726,65,4,29,127029.72,53.17
5357,14,2,726,65,4,30,112376.15,9.63
5358,14,2,726,65,4,31,91322.14,18.65
5359,14,2,726,65,4,32,81334.33,2.79
5360,14,3,726,65,1,1,9946.73,6.8
5361,14,3,726,65,1,2,21034.52,5.58
5362,14,3,726,65,1,3,25190.61,29.07
5363,14,3,726,65,1,4,6102.14,18.9
5364,14,3,726,65,1,5,4632.34,4.97
5365,14,3,726,65,1,6,22187.95,17.45
5366,14,3,726,65,1,7,16535.97,55.1
5367,14,3,726,65,1,8,19050.73,7.4
5368,14,3,726,65,2,1,35401.38,78.95
5369,14,3,726,65,2,2,43426.9,39.01
5370,14,3,726,65,2,3,56299.3,4.27
5371,14,3,726,65,2,4,62262.82,14.56
5372,14,3,726,65,2,5,103390.37,25.0
5373,14,3,726,65,2,6,12831.98,29.18
5374,14,3,726,65,2,7,43146.34,3.59
5375,14,3,726,65,2,8,8763.97,45.21
5376,14,3,726,65,2,9,12624.77,21.02
